COA_SC_LN,2010,2015,2020
146,0.44,0.0,0.0
147,0.44,0.0,0.0
148,0.44,0.0,0.0
149,0.44,0.0,0.0
150,0.44,0.0,0.0
151,0.44,0.0,0.0
152,0.44,0.0,0.0
153,0.44,0.0,0.0
154,0.44,0.0,0.0
155,0.44,0.0,0.0
156,0.44,0.0,0.0
157,0.44,0.0,0.0
158,0.44,0.0,0.0
159,0.44,0.0,0.0
160,0.44,0.0,0.0
161,0.44,0.0,0.0
162,0.44,0.0,0.0
163,0.44,0.0,0.0
164,0.44,0.0,0.0
165,0.44,0.0,0.0
166,0.44,0.0,0.0
167,0.44,0.0,0.0
168,0.44,0.0,0.0
169,6.04,0.0,0.0
170,6.04,0.0,0.0
171,6.04,0.0,0.0
172,6.04,0.0,0.0
173,6.04,0.0,0.0
174,6.04,0.0,0.0
175,6.04,0.0,0.0
176,6.04,0.0,0.0
177,6.04,0.0,0.0
178,6.04,0.0,0.0
179,6.04,0.0,0.0
180,6.04,0.0,0.0
181,6.04,0.0,0.0
182,6.04,0.0,0.0
183,6.04,0.0,0.0
184,6.04,0.0,0.0
185,6.04,0.0,0.0
186,6.04,0.0,0.0
187,6.04,0.0,0.0
188,6.04,0.0,0.0
189,6.04,0.0,0.0
190,6.04,0.0,0.0
191,6.04,0.0,0.0
192,6.04,0.0,0.0
COA_USC_LN,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
COA_IGCC_LN,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
COA_USC_POS_CCS_LN,2010,2015,2020
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,0.0,0.0,0.0
34,0.0,0.0,0.0
35,0.0,0.0,0.0
36,0.0,0.0,0.0
37,0.0,0.0,0.0
38,0.0,0.0,0.0
39,0.0,0.0,0.0
40,0.0,0.0,0.0
41,0.0,0.0,0.0
42,0.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,0.0,0.0,0.0
47,0.0,0.0,0.0
48,0.0,0.0,0.0
49,0.0,0.0,0.0
50,0.0,0.0,0.0
51,0.0,0.0,0.0
52,0.0,0.0,0.0
53,0.0,0.0,0.0
54,0.0,0.0,0.0
55,0.0,0.0,0.0
56,0.0,0.0,0.0
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,0.0,0.0,0.0
60,0.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,0.0,0.0,0.0
64,0.0,0.0,0.0
65,0.0,0.0,0.0
66,0.0,0.0,0.0
67,0.0,0.0,0.0
68,0.0,0.0,0.0
69,0.0,0.0,0.0
70,0.0,0.0,0.0
71,0.0,0.0,0.0
72,0.0,0.0,0.0
73,0.0,0.0,0.0
74,0.0,0.0,0.0
75,0.0,0.0,0.0
76,0.0,0.0,0.0
77,0.0,0.0,0.0
78,0.0,0.0,0.0
79,0.0,0.0,0.0
80,0.0,0.0,0.0
81,0.0,0.0,0.0
82,0.0,0.0,0.0
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,0.0,0.0,0.0
86,0.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,0.0,0.0,0.0
90,0.0,0.0,0.0
91,0.0,0.0,0.0
92,0.0,0.0,0.0
93,0.0,0.0,0.0
94,0.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,0.0,0.0,0.0
98,0.0,0.0,0.0
99,0.0,0.0,0.0
100,0.0,0.0,0.0
101,0.0,0.0,0.0
102,0.0,0.0,0.0
103,0.0,0.0,0.0
104,0.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,0.0,0.0,0.0
109,0.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,0.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,0.0,0.0,0.0
117,0.0,0.0,0.0
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,0.0,0.0,0.0
121,0.0,0.0,0.0
122,0.0,0.0,0.0
123,0.0,0.0,0.0
124,0.0,0.0,0.0
125,0.0,0.0,0.0
126,0.0,0.0,0.0
127,0.0,0.0,0.0
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,0.0,0.0,0.0
131,0.0,0.0,0.0
132,0.0,0.0,0.0
133,0.0,0.0,0.0
134,0.0,0.0,0.0
135,0.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,0.0,0.0,0.0
139,0.0,0.0,0.0
140,0.0,0.0,0.0
141,0.0,0.0,0.0
142,0.0,0.0,0.0
143,0.0,0.0,0.0
144,0.0,0.0,0.0
145,0.0,0.0,0.0
146,0.0,0.0,0.0
147,0.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,0.0,0.0,0.0
153,0.0,0.0,0.0
154,0.0,0.0,0.0
155,0.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,0.0,0.0,0.0
159,0.0,0.0,0.0
160,0.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,0.0,0.0,0.0
165,0.0,0.0,0.0
166,0.0,0.0,0.0
167,0.0,0.0,0.0
168,0.0,0.0,0.0
169,0.0,0.0,0.0
170,0.0,0.0,0.0
171,0.0,0.0,0.0
172,0.0,0.0,0.0
173,0.0,0.0,0.0
174,0.0,0.0,0.0
175,0.0,0.0,0.0
176,0.0,0.0,0.0
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,0.0
185,0.0,0.0,0.0
186,0.0,0.0,0.0
187,0.0,0.0,0.0
188,0.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,0.0,0.0,0.0
192,0.0,0.0,0.0
GAS_GT,2010,2015,2020
1,2.21,29.9,40.97
2,2.21,29.9,40.97
3,2.21,29.9,40.97
4,2.21,29.9,40.97
5,2.21,29.9,40.97
6,2.21,29.9,40.97
7,2.21,29.9,40.97
8,2.21,29.9,40.97
9,2.21,29.9,40.97
10,2.21,29.9,40.97
11,2.21,29.9,40.97
12,2.21,29.9,40.97
13,2.21,29.9,40.97
14,2.21,29.9,40.97
15,2.21,29.9,40.97
16,2.21,29.9,40.97
17,2.21,29.9,40.97
18,2.21,29.9,40.97
19,2.21,29.9,40.97
20,2.21,29.9,40.97
21,2.21,29.9,40.97
22,2.21,29.9,40.97
23,2.21,29.9,40.97
24,2.21,29.9,40.97
25,23.19,66.5,47.86
26,23.19,66.5,47.86
27,23.19,66.5,47.86
28,23.19,66.5,47.86
29,23.19,66.5,47.86
30,23.19,66.5,47.86
31,23.19,66.5,47.86
32,23.19,66.5,47.86
33,23.19,66.5,47.86
34,23.19,66.5,47.86
35,23.19,66.5,47.86
36,23.19,66.5,47.86
37,23.19,66.5,47.86
38,23.19,66.5,47.86
39,23.19,66.5,47.86
40,23.19,66.5,47.86
41,23.19,66.5,47.86
42,23.19,66.5,47.86
43,23.19,66.5,47.86
44,23.19,66.5,47.86
45,23.19,66.5,47.86
46,23.19,66.5,47.86
47,23.19,66.5,47.86
48,23.19,66.5,47.86
49,2.21,66.5,48.43
50,2.21,66.5,48.43
51,2.21,66.5,48.43
52,2.21,66.5,48.43
53,2.21,66.5,48.43
54,2.21,66.5,48.43
55,2.21,66.5,48.43
56,2.21,66.5,48.43
57,2.21,66.5,48.43
58,2.21,66.5,48.43
59,2.21,66.5,48.43
60,2.21,66.5,48.43
61,2.21,66.5,48.43
62,2.21,66.5,48.43
63,2.21,66.5,48.43
64,2.21,66.5,48.43
65,2.21,66.5,48.43
66,2.21,66.5,48.43
67,2.21,66.5,48.43
68,2.21,66.5,48.43
69,2.21,66.5,48.43
70,2.21,66.5,48.43
71,2.21,66.5,48.43
72,2.21,66.5,48.43
73,44.18,66.5,38.29
74,44.18,66.5,38.29
75,44.18,66.5,38.29
76,44.18,66.5,38.29
77,44.18,66.5,38.29
78,44.18,66.5,38.29
79,44.18,66.5,38.29
80,44.18,66.5,38.29
81,44.18,66.5,38.29
82,44.18,66.5,38.29
83,44.18,66.5,38.29
84,44.18,66.5,38.29
85,44.18,66.5,38.29
86,44.18,66.5,38.29
87,44.18,66.5,38.29
88,44.18,66.5,38.29
89,44.18,66.5,38.29
90,44.18,66.5,38.29
91,44.18,66.5,38.29
92,44.18,66.5,38.29
93,44.18,66.5,38.29
94,44.18,66.5,38.29
95,44.18,66.5,38.29
96,44.18,66.5,38.29
97,2.21,66.5,48.43
98,2.21,66.5,48.43
99,2.21,66.5,48.43
100,2.21,66.5,48.43
101,2.21,66.5,48.43
102,2.21,66.5,48.43
103,2.21,66.5,48.43
104,2.21,66.5,48.43
105,2.21,66.5,48.43
106,2.21,66.5,48.43
107,2.21,66.5,48.43
108,2.21,66.5,48.43
109,2.21,66.5,48.43
110,2.21,66.5,48.43
111,2.21,66.5,48.43
112,2.21,66.5,48.43
113,2.21,66.5,48.43
114,2.21,66.5,48.43
115,2.21,66.5,48.43
116,2.21,66.5,48.43
117,2.21,66.5,48.43
118,2.21,66.5,48.43
119,2.21,66.5,48.43
120,2.21,66.5,48.43
121,23.19,66.5,38.29
122,23.19,66.5,38.29
123,23.19,66.5,38.29
124,23.19,66.5,38.29
125,23.19,66.5,38.29
126,23.19,66.5,38.29
127,23.19,66.5,38.29
128,23.19,66.5,38.29
129,23.19,66.5,38.29
130,23.19,66.5,38.29
131,23.19,66.5,38.29
132,23.19,66.5,38.29
133,23.19,66.5,38.29
134,23.19,66.5,38.29
135,23.19,66.5,38.29
136,23.19,66.5,38.29
137,23.19,66.5,38.29
138,23.19,66.5,38.29
139,23.19,66.5,38.29
140,23.19,66.5,38.29
141,23.19,66.5,38.29
142,23.19,66.5,38.29
143,23.19,66.5,38.29
144,23.19,66.5,38.29
145,2.21,29.9,41.35
146,2.21,29.9,41.35
147,2.21,29.9,41.35
148,2.21,29.9,41.35
149,2.21,29.9,41.35
150,2.21,29.9,41.35
151,2.21,29.9,41.35
152,2.21,29.9,41.35
153,2.21,29.9,41.35
154,2.21,29.9,41.35
155,2.21,29.9,41.35
156,2.21,29.9,41.35
157,2.21,29.9,41.35
158,2.21,29.9,41.35
159,2.21,29.9,41.35
160,2.21,29.9,41.35
161,2.21,29.9,41.35
162,2.21,29.9,41.35
163,2.21,29.9,41.35
164,2.21,29.9,41.35
165,2.21,29.9,41.35
166,2.21,29.9,41.35
167,2.21,29.9,41.35
168,2.21,29.9,41.35
169,44.18,66.5,38.29
170,44.18,66.5,38.29
171,44.18,66.5,38.29
172,44.18,66.5,38.29
173,44.18,66.5,38.29
174,44.18,66.5,38.29
175,44.18,66.5,38.29
176,44.18,66.5,38.29
177,44.18,66.5,38.29
178,44.18,66.5,38.29
179,44.18,66.5,38.29
180,44.18,66.5,38.29
181,44.18,66.5,38.29
182,44.18,66.5,38.29
183,44.18,66.5,38.29
184,44.18,66.5,38.29
185,44.18,66.5,38.29
186,44.18,66.5,38.29
187,44.18,66.5,38.29
188,44.18,66.5,38.29
189,44.18,66.5,38.29
190,44.18,66.5,38.29
191,44.18,66.5,38.29
192,44.18,66.5,38.29
GAS_CC,2010,2015,2020
1,0.66,8.83,8.83
2,0.66,8.83,8.83
3,0.66,8.83,8.83
4,0.66,8.83,8.83
5,0.66,8.83,8.83
6,0.66,8.83,8.83
7,0.66,8.83,8.83
8,0.66,8.83,8.83
9,0.66,8.83,8.83
10,0.66,8.83,8.83
11,0.66,8.83,8.83
12,0.66,8.83,8.83
13,0.66,8.83,8.83
14,0.66,8.83,8.83
15,0.66,8.83,8.83
16,0.66,8.83,8.83
17,0.66,8.83,8.83
18,0.66,8.83,8.83
19,0.66,8.83,8.83
20,0.66,8.83,8.83
21,0.66,8.83,8.83
22,0.66,8.83,8.83
23,0.66,8.83,8.83
24,0.66,8.83,8.83
25,5.38,8.83,0.66
26,5.38,8.83,0.66
27,5.38,8.83,0.66
28,5.38,8.83,0.66
29,5.38,8.83,0.66
30,5.38,8.83,0.66
